t,year,month,day,fracbelow2_sebs,fracbelow1_sebs,fracbelow0_sebs,btemp_sebs,fracbelow2_nebs,fracbelow1_nebs,fracbelow0_nebs,btemp_nebs,btemp_bbrkc,btemp_smbkc,isjuly1
10/6/1996 12:00,1996,10,6,0.110374449,0.001659668,0,3.817389632,0.515091799,0.280729568,0.093410441,2.23574372,4.174260529,2.022140218,FALSE
10/13/1996 12:00,1996,10,13,0.105641224,0.00082921,0,3.679271359,0.539050039,0.255359021,0.079592013,1.934945692,4.028495994,2.059765415,FALSE
10/20/1996 12:00,1996,10,20,0.088149832,0,0,3.619935234,0.613798688,0.260188448,0.06160096,1.680358411,3.928368531,2.166104015,FALSE
10/27/1996 12:00,1996,10,27,0.068180746,0.000278151,0,3.523191808,0.73632075,0.368883836,0.083591905,1.368992763,3.836790582,2.273840073,FALSE
11/3/1996 12:00,1996,11,3,0.064356654,0.002503517,0.000278151,3.401007662,0.766509451,0.392491545,0.090085145,1.255793385,3.687181302,2.383200585,FALSE
11/10/1996 12:00,1996,11,10,0.066876279,0.004733334,0.000556451,3.284446009,0.794916368,0.481326914,0.123632215,1.050824464,3.526279106,2.407085018,FALSE
11/17/1996 12:00,1996,11,17,0.039975281,0.001392891,0,3.291143604,0.814739524,0.471116578,0.123477482,1.040161833,3.509240031,2.477994099,FALSE
11/24/1996 12:00,1996,11,24,0.018054173,0.000555096,0,3.34336615,0.825519974,0.484852068,0.167441618,0.966146412,3.549211109,2.554660483,FALSE
12/1/1996 12:00,1996,12,1,0.10394283,0.026460094,0.002509674,3.052594641,0.889587294,0.633946543,0.40929537,0.42971507,3.225508711,2.44389992,FALSE
12/8/1996 12:00,1996,12,8,0.245711194,0.09276517,0.041784153,2.646061794,0.915225612,0.746315745,0.553161702,-0.129156,2.785184563,2.208573023,FALSE
12/15/1996 12:00,1996,12,15,0.391098324,0.19015506,0.076691059,2.287893731,0.898657648,0.798544285,0.663362311,-0.363094895,2.350228844,1.992415557,FALSE
12/22/1996 12:00,1996,12,22,0.476256268,0.275152901,0.121914073,2.004035027,0.905044821,0.80978978,0.67291062,-0.430787182,1.937330403,1.851852568,FALSE
1/5/1997 12:00,1997,1,5,0.578843582,0.407415913,0.233760338,1.557665026,0.911095594,0.83949196,0.715057518,-0.611000386,1.314023326,1.537327104,FALSE
1/12/1997 12:00,1997,1,12,0.652908545,0.505040131,0.309357156,1.229659543,0.95571726,0.892214494,0.780634116,-0.853929135,0.957489294,1.160647318,FALSE
1/19/1997 12:00,1997,1,19,0.659862521,0.510377407,0.301804889,1.224507242,0.955732779,0.901649369,0.812402984,-0.905222054,0.943445965,1.136134775,FALSE
1/26/1997 12:00,1997,1,26,0.671565559,0.526403422,0.329005145,1.12979837,0.962931002,0.907685628,0.817280359,-0.927862724,0.80728847,1.090532603,FALSE
2/2/1997 12:00,1997,2,2,0.705991507,0.594236225,0.394221423,0.877114707,0.970122623,0.922823603,0.816907395,-1.000447795,0.591411169,0.759537854,FALSE
2/9/1997 12:00,1997,2,9,0.71070071,0.609754906,0.408138294,0.838717684,0.970880999,0.939856103,0.838291958,-1.064511063,0.586651968,0.575008194,FALSE
2/16/1997 12:00,1997,2,16,0.709247566,0.609071969,0.403928109,0.835437944,0.972396706,0.948927948,0.841302996,-1.08267469,0.616022669,0.476392962,FALSE
2/23/1997 12:00,1997,2,23,0.732292282,0.643044754,0.453917065,0.651350206,0.974291803,0.954238737,0.830826181,-1.127363475,0.412024278,0.294004925,FALSE
3/2/1997 12:00,1997,3,2,0.734563693,0.645013433,0.460618316,0.632232389,0.97125985,0.954232304,0.839136667,-1.159213134,0.405048959,0.227870223,FALSE
3/9/1997 12:00,1997,3,9,0.735135854,0.641091338,0.464817265,0.620410105,0.963685215,0.950063195,0.85975459,-1.165047128,0.384764637,0.275177976,FALSE
3/16/1997 12:00,1997,3,16,0.74918253,0.655725996,0.497696159,0.493354952,0.963307723,0.952331749,0.863903905,-1.150942606,0.196650872,0.19767881,FALSE
3/23/1997 12:00,1997,3,23,0.768612728,0.669261152,0.519355266,0.376180462,0.966715526,0.952334761,0.857910257,-1.125735303,0.034669955,0.107337922,FALSE
3/30/1997 12:00,1997,3,30,0.789177077,0.672356555,0.520466508,0.327936682,0.969741484,0.95497665,0.863962698,-1.125351616,0.006207645,0.009939419,FALSE
4/6/1997 12:00,1997,4,6,0.805746161,0.677466164,0.525264178,0.300517505,0.968224614,0.951950647,0.864333055,-1.114380676,-0.050841951,0.007934904,FALSE
4/13/1997 12:00,1997,4,13,0.800606775,0.66224329,0.515639215,0.368509438,0.970121208,0.953839852,0.85834364,-1.071825937,0.070900196,0.003769897,FALSE
4/20/1997 12:00,1997,4,20,0.799987664,0.657160955,0.509398326,0.428803591,0.97353262,0.950452593,0.844931734,-1.008128482,0.175915887,-0.035212318,FALSE
4/27/1997 12:00,1997,4,27,0.797966583,0.651222725,0.498144697,0.511252275,0.973155752,0.944066004,0.82521586,-0.896082142,0.30843615,-0.063644833,FALSE
5/4/1997 12:00,1997,5,4,0.793142088,0.636066609,0.432639644,0.659772675,0.973533213,0.935489232,0.822986176,-0.77201074,0.492979604,-0.054458632,FALSE
5/11/1997 12:00,1997,5,11,0.777379879,0.591585546,0.365701136,0.843602248,0.974670173,0.937756106,0.806514476,-0.670041622,0.697034536,-0.039343069,FALSE
5/18/1997 12:00,1997,5,18,0.724969971,0.507842302,0.265860201,1.148307924,0.969744201,0.926767444,0.761045249,-0.506986752,1.033052136,0.146341349,FALSE
5/25/1997 12:00,1997,5,25,0.663608594,0.427404759,0.153825553,1.46811383,0.948283339,0.888010809,0.683999064,-0.296554223,1.320890508,0.345948781,FALSE
6/1/1997 12:00,1997,6,1,0.614658038,0.381838323,0.082147558,1.700600889,0.922054983,0.857356693,0.629813891,-0.110104133,1.504836712,0.406777037,FALSE
6/8/1997 12:00,1997,6,8,0.585561421,0.346912806,0.062611542,1.884738315,0.898998183,0.804573742,0.561575222,0.099248199,1.653134527,0.477762867,FALSE
6/15/1997 12:00,1997,6,15,0.570478343,0.323152137,0.054791375,2.006565756,0.878393835,0.775493781,0.53342629,0.218709966,1.74846609,0.503273151,FALSE
6/22/1997 12:00,1997,6,22,0.547561289,0.292890899,0.046723409,2.153036495,0.862314024,0.75863052,0.507587671,0.337786142,1.880234128,0.515898157,FALSE
6/29/1997 12:00,1997,6,29,0.515340926,0.261223201,0.036202424,2.359273151,0.849660093,0.723731754,0.456743589,0.492659432,2.072810637,0.545982706,TRUE
7/6/1997 12:00,1997,7,6,0.497098094,0.231242096,0.02650764,2.502553621,0.837752654,0.695198297,0.419889749,0.620384803,2.200565486,0.589956253,FALSE
7/13/1997 12:00,1997,7,13,0.488096823,0.212727317,0.021247519,2.606353161,0.820238626,0.657304586,0.406969903,0.75645586,2.306500799,0.620390791,FALSE
7/20/1997 12:00,1997,7,20,0.469298992,0.192836222,0.019036295,2.734922285,0.792724845,0.618409179,0.380303314,0.903836626,2.461375112,0.657435514,FALSE
7/27/1997 12:00,1997,7,27,0.452726949,0.168167854,0.016275873,2.870346082,0.749627836,0.579521443,0.352830539,1.153211562,2.611700858,0.71581459,FALSE
8/3/1997 12:00,1997,8,3,0.438691652,0.154704952,0.015451834,2.981493521,0.710585113,0.549670692,0.321140668,1.43433671,2.760439296,0.773873361,FALSE
8/10/1997 12:00,1997,8,10,0.426350628,0.142382424,0.015177578,3.097418186,0.679743305,0.52741485,0.303525055,1.696895146,2.923992716,0.817558026,FALSE
8/17/1997 12:00,1997,8,17,0.417384608,0.132549608,0.01434984,3.180170865,0.655620008,0.502950075,0.288987307,1.92330493,3.036616093,0.862325001,FALSE
8/24/1997 12:00,1997,8,24,0.399979962,0.122729893,0.016566315,3.225110469,0.622206392,0.472095691,0.271861092,2.177727996,3.115064663,0.919014797,FALSE
8/31/1997 12:00,1997,8,31,0.384801461,0.112061374,0.01407762,3.298529767,0.595175875,0.434318643,0.254078466,2.393101674,3.283561927,0.992265741,FALSE
9/7/1997 12:00,1997,9,7,0.36963754,0.104800058,0.014627066,3.425315414,0.574033209,0.414352166,0.234013348,2.530317231,3.506316448,1.038368063,FALSE
9/14/1997 12:00,1997,9,14,0.362607996,0.095608342,0.012138974,3.497713461,0.56030302,0.400602841,0.226514464,2.646412963,3.5929581,1.071330998,FALSE
9/21/1997 12:00,1997,9,21,0.348838991,0.088636787,0.008272954,3.562610522,0.533588003,0.37194661,0.208933147,2.849692036,3.750152501,1.155733979,FALSE
9/28/1997 12:00,1997,9,28,0.332849827,0.083619138,0.008550343,3.574957927,0.496300669,0.352003035,0.206423501,2.82780334,3.789213026,1.214170357,FALSE
10/5/1997 12:00,1997,10,5,0.319682691,0.078342838,0.007997284,3.502699222,0.481942722,0.341660458,0.196365571,2.652992973,3.740559112,1.251884062,FALSE
10/12/1997 12:00,1997,10,12,0.299863178,0.064697076,0.007996859,3.459975346,0.472623809,0.323865938,0.180626345,2.453854375,3.707640829,1.337036305,FALSE
10/19/1997 12:00,1997,10,19,0.262982243,0.049180422,0.003864121,3.319345726,0.478292448,0.319411178,0.165909297,2.104638207,3.591814894,1.457672804,FALSE
10/26/1997 12:00,1997,10,26,0.24617023,0.03922125,0.002208957,3.162423058,0.542501272,0.327282224,0.153513237,1.754580859,3.450298059,1.547705434,FALSE
11/2/1997 12:00,1997,11,2,0.233540619,0.026806115,0.000828763,2.995847232,0.715910533,0.387150245,0.084211477,1.395637191,3.271541893,1.684304969,FALSE
11/9/1997 12:00,1997,11,9,0.210281522,0.009663594,0.000278144,3.001591173,0.753162136,0.417100273,0.083272049,1.282928982,3.29830065,1.78956584,FALSE
11/16/1997 12:00,1997,11,16,0.188971018,0.005241993,0,2.98792377,0.76983683,0.485621791,0.089517895,1.172012156,3.274048352,1.844778614,FALSE
11/23/1997 12:00,1997,11,23,0.201549758,0.01329385,0,2.895735942,0.836362968,0.576468748,0.168600097,0.877075709,3.169524714,1.871409182,FALSE
11/30/1997 12:00,1997,11,30,0.33308853,0.087082101,0.022232525,2.565482148,0.923153821,0.732074219,0.488019502,0.151292734,2.876946135,1.649246031,FALSE
12/7/1997 12:00,1997,12,7,0.408357214,0.10707553,0.027169088,2.480538061,0.950512127,0.808110547,0.600027423,-0.248220036,2.742142391,1.537660807,FALSE
12/14/1997 12:00,1997,12,14,0.502284305,0.224510975,0.085083536,2.150639269,0.947043612,0.818769021,0.633076879,-0.402724902,2.309062923,1.435421969,FALSE
12/21/1997 12:00,1997,12,21,0.572445885,0.395605589,0.201910726,1.734720874,0.947424578,0.812150193,0.680614267,-0.580527748,1.780284192,1.25086214,FALSE
12/28/1997 12:00,1997,12,28,0.599439354,0.50081496,0.335961273,1.399386285,0.937620253,0.791800198,0.687321063,-0.727908277,1.261838665,1.184054573,FALSE
1/4/1998 12:00,1998,1,4,0.63027707,0.536142427,0.375533049,1.155112021,0.94363263,0.824010001,0.706699448,-0.713600507,0.970338603,0.988161057,FALSE
1/11/1998 12:00,1998,1,11,0.645855086,0.565012232,0.394214202,1.069865752,0.94589953,0.846268585,0.725015369,-0.809653986,0.885691155,0.764511024,FALSE
1/18/1998 12:00,1998,1,18,0.69341916,0.613158475,0.437528216,0.844196272,0.952345469,0.8604775,0.71380715,-0.841807109,0.715160449,0.407284431,FALSE
1/25/1998 12:00,1998,1,25,0.704862741,0.619502095,0.441165316,0.792536776,0.953859721,0.872356028,0.723152364,-0.873926766,0.649210963,0.314735744,FALSE
2/1/1998 12:00,1998,2,1,0.732476726,0.64237751,0.497395313,0.607850198,0.95764409,0.88948158,0.725334155,-0.899364725,0.328151051,0.266755647,FALSE
2/8/1998 12:00,1998,2,8,0.731644861,0.640731917,0.49797212,0.598949261,0.959540178,0.907116576,0.746204371,-0.963372611,0.29067211,0.293448131,FALSE
2/15/1998 12:00,1998,2,15,0.731694151,0.636863143,0.495493537,0.580371795,0.957648247,0.907867814,0.755576587,-0.996938545,0.224084156,0.356540123,FALSE
2/22/1998 12:00,1998,2,22,0.729776037,0.635503514,0.488216571,0.575755399,0.95992142,0.913527981,0.7694244,-1.050663242,0.193422841,0.402342326,FALSE
3/1/1998 12:00,1998,3,1,0.726710096,0.62992032,0.484031278,0.585817963,0.959540302,0.917658807,0.787788435,-1.095605356,0.177558346,0.444027674,FALSE
3/8/1998 12:00,1998,3,8,0.71150815,0.60653632,0.464279017,0.695850704,0.961046781,0.927073221,0.820280022,-1.162804744,0.354074527,0.501206734,FALSE
3/15/1998 12:00,1998,3,15,0.686446975,0.573626571,0.428538422,0.8744159,0.960666703,0.927837235,0.841168712,-1.187811088,0.660258176,0.563670487,FALSE
3/22/1998 12:00,1998,3,22,0.668206676,0.548358447,0.382753287,1.044873381,0.958014659,0.92292441,0.83998167,-1.155212317,0.945287769,0.624083786,FALSE
3/29/1998 12:00,1998,3,29,0.676076882,0.546937522,0.376580743,1.063601418,0.956876307,0.920271343,0.834717486,-1.139665481,1.037709917,0.622661236,FALSE
4/5/1998 12:00,1998,4,5,0.671878356,0.532591145,0.353062014,1.130020653,0.951197029,0.917221289,0.824557469,-1.102722895,1.152405451,0.665048021,FALSE
4/12/1998 12:00,1998,4,12,0.656677368,0.498307733,0.311601392,1.297814762,0.947784028,0.913807047,0.817812085,-1.032597105,1.337195944,0.76521646,FALSE
4/19/1998 12:00,1998,4,19,0.640031106,0.459501484,0.204725227,1.473924186,0.943241411,0.907738709,0.81103765,-0.928568372,1.571693881,0.820781679,FALSE
4/26/1998 12:00,1998,4,26,0.617492831,0.409557316,0.133998797,1.632997673,0.947022607,0.911881685,0.807377816,-0.86570057,1.791695515,0.862626048,FALSE
5/3/1998 12:00,1998,5,3,0.593277876,0.346210368,0.104463338,1.767855475,0.940980342,0.906201716,0.790894072,-0.750867451,1.978268087,0.888359672,FALSE
5/10/1998 12:00,1998,5,10,0.517345533,0.243775767,0.061938861,2.019148343,0.937198547,0.902443791,0.767569165,-0.643022589,2.296669569,0.915753889,FALSE
5/17/1998 12:00,1998,5,17,0.426464511,0.15639894,0.035347332,2.289734744,0.936448091,0.888045126,0.707370573,-0.449523611,2.618289679,0.993735267,FALSE
5/24/1998 12:00,1998,5,24,0.32621789,0.102693657,0.020695776,2.530597502,0.922789399,0.838905527,0.655183276,-0.25073813,2.855080094,1.09969851,FALSE
5/31/1998 12:00,1998,5,31,0.239891889,0.074637405,0.009649493,2.737639368,0.875175639,0.780187824,0.592691934,-0.010783384,3.081534834,1.174421518,FALSE
6/7/1998 12:00,1998,6,7,0.205948242,0.061335201,0.000551353,2.96907888,0.83340709,0.720376495,0.518771337,0.243459995,3.308531048,1.308284826,FALSE
6/14/1998 12:00,1998,6,14,0.186442687,0.044750339,0,3.174707552,0.783476318,0.675130442,0.475625037,0.50117622,3.503676245,1.462158204,FALSE
6/21/1998 12:00,1998,6,21,0.172001454,0.033411881,0,3.363074957,0.748641233,0.643372055,0.452211466,0.701410851,3.681011497,1.578408048,FALSE
6/28/1998 12:00,1998,6,28,0.159159374,0.025664545,0,3.52119604,0.713197237,0.610283383,0.423128931,0.939245067,3.842815904,1.657311935,TRUE
7/5/1998 12:00,1998,7,5,0.149666514,0.019860742,0,3.632081195,0.69800628,0.592026346,0.404576571,1.080452592,3.9441879,1.710099833,FALSE
7/12/1998 12:00,1998,7,12,0.139628859,0.014060308,0,3.745309529,0.684996511,0.583107587,0.386977716,1.207713355,4.047577041,1.763136508,FALSE
7/19/1998 12:00,1998,7,19,0.134581372,0.012407038,0,3.849795998,0.669102635,0.561553446,0.371397168,1.412549773,4.18137158,1.793553103,FALSE
7/26/1998 12:00,1998,7,26,0.125951822,0.009925882,0,3.994547689,0.654609184,0.554418772,0.354976547,1.591329203,4.330529048,1.833763471,FALSE
8/2/1998 12:00,1998,8,2,0.124000602,0.008822008,0,4.068453484,0.646251046,0.546695093,0.338753037,1.79424622,4.411280898,1.861090148,FALSE
8/9/1998 12:00,1998,8,9,0.121478359,0.007443294,0,4.092342522,0.642140477,0.532965381,0.33111959,1.955073634,4.437661259,1.883260814,FALSE
8/16/1998 12:00,1998,8,16,0.118680976,0.006064726,0,4.183868672,0.616918157,0.512804248,0.304691199,2.262073898,4.562843095,1.91772761,FALSE
8/23/1998 12:00,1998,8,23,0.115053889,0.005511318,0,4.313178007,0.587899601,0.485643932,0.280407117,2.562758676,4.842868019,1.947240367,FALSE
8/30/1998 12:00,1998,8,30,0.113648356,0.007166577,0,4.364389986,0.590479244,0.490419231,0.286347003,2.527653392,5.01019702,1.94355677,FALSE
9/6/1998 12:00,1998,9,6,0.110314012,0.00496176,0,4.379989026,0.599318403,0.487261834,0.283298612,2.435869882,5.027752137,1.966280215,FALSE
9/13/1998 12:00,1998,9,13,0.102264781,0.002479711,0,4.393975606,0.596318349,0.482023885,0.266527736,2.437873101,5.069288329,2.003898126,FALSE
9/20/1998 12:00,1998,9,20,0.094764174,0.001928717,0,4.421885289,0.581777817,0.464517886,0.245334461,2.532295888,5.134297455,2.043166208,FALSE
9/27/1998 12:00,1998,9,27,0.087559617,0.000826059,0,4.410881903,0.568379875,0.443637273,0.220490063,2.5306949,5.158039977,2.08512677,FALSE
10/4/1998 12:00,1998,10,4,0.078114815,0,0,4.308011046,0.576789323,0.442819573,0.203069637,2.268091201,5.074455696,2.127864933,FALSE
10/11/1998 12:00,1998,10,11,0.067293452,0,0,4.249987967,0.563810822,0.398491881,0.173693242,2.157086108,5.008082068,2.208528743,FALSE
10/18/1998 12:00,1998,10,18,0.053685856,0,0,4.160125483,0.554490939,0.380851339,0.149480347,1.98301331,4.927903325,2.263051433,FALSE
10/25/1998 12:00,1998,10,25,0.049493723,0,0,4.027687474,0.58257589,0.375859491,0.137458275,1.707571234,4.793258207,2.261467513,FALSE
11/1/1998 12:00,1998,11,1,0.040609319,0.000275074,0,3.960212689,0.60819278,0.375843292,0.125687507,1.58293294,4.699301019,2.28729117,FALSE
11/8/1998 12:00,1998,11,8,0.033671464,0.000550217,0,3.947504037,0.631953597,0.377290551,0.124848636,1.511084653,4.639757512,2.335211,FALSE
11/15/1998 12:00,1998,11,15,0.023998264,0,0,3.971027069,0.621097397,0.392167614,0.129543248,1.47475658,4.608871375,2.404164473,FALSE
11/22/1998 12:00,1998,11,22,0.020401465,0,0,3.857119229,0.670401337,0.459349233,0.188206772,1.208453781,4.47560357,2.436893781,FALSE
11/29/1998 12:00,1998,11,29,0.096199062,0.015575133,0.003893651,3.407637257,0.854947487,0.585694916,0.334979728,0.610952622,3.976337905,2.419965378,FALSE
12/6/1998 12:00,1998,12,6,0.203560753,0.056976746,0.016973913,3.005084428,0.846771621,0.694205508,0.427732081,0.348499325,3.429620474,2.381904192,FALSE
12/13/1998 12:00,1998,12,13,0.344791633,0.180435807,0.067337392,2.46897244,0.837814644,0.695252579,0.566419688,0.062358498,2.645324495,2.232835082,FALSE
12/20/1998 12:00,1998,12,20,0.416608863,0.253296353,0.099024992,2.238312121,0.878005645,0.783035621,0.675494294,-0.251452515,2.305518396,1.927972673,FALSE
12/27/1998 12:00,1998,12,27,0.445352642,0.262451237,0.112383456,2.152137965,0.8870206,0.790554087,0.701950863,-0.338671514,2.262115523,1.665391747,FALSE
1/3/1999 12:00,1999,1,3,0.537288745,0.342827553,0.2072618,1.769671169,0.882857409,0.776731602,0.705804695,-0.40708823,1.777805418,1.375443829,FALSE
1/10/1999 12:00,1999,1,10,0.584252781,0.385524221,0.239254849,1.610625082,0.891185511,0.782038606,0.72155221,-0.522350941,1.677304931,1.088826562,FALSE
1/17/1999 12:00,1999,1,17,0.631004337,0.431937725,0.25653381,1.456567804,0.886414248,0.774401229,0.717197973,-0.597761979,1.572948,0.762449869,FALSE
1/24/1999 12:00,1999,1,24,0.641653509,0.481977094,0.272936562,1.368945841,0.908712622,0.817205138,0.745994433,-0.744229836,1.509336515,0.513974234,FALSE
1/31/1999 12:00,1999,1,31,0.699323158,0.580148076,0.392742139,0.93192174,0.912155512,0.829982609,0.732239067,-0.76124695,0.932665611,0.182815533,FALSE
2/7/1999 12:00,1999,2,7,0.764262606,0.665895806,0.514500375,0.432697513,0.934814588,0.845152321,0.751833316,-0.821159236,0.28256334,-0.277374317,FALSE
2/14/1999 12:00,1999,2,14,0.777404298,0.678605209,0.544314494,0.334116001,0.955528797,0.875954384,0.797577823,-0.97215646,0.126796432,-0.414909148,FALSE
2/21/1999 12:00,1999,2,21,0.75320546,0.654713348,0.52211619,0.446706136,0.962678318,0.897286481,0.829394225,-1.068111424,0.244752723,-0.325731998,FALSE
2/28/1999 12:00,1999,2,28,0.758583066,0.659240615,0.531415776,0.393296873,0.963812234,0.90140181,0.827540188,-1.077403405,0.158013266,-0.340255308,FALSE
3/7/1999 12:00,1999,3,7,0.761759088,0.668345352,0.545821567,0.301881267,0.972092278,0.91230753,0.83098423,-1.096355689,-0.012244843,-0.403955471,FALSE
3/14/1999 12:00,1999,3,14,0.772782294,0.679052975,0.554858493,0.227369495,0.983417917,0.919814684,0.829536872,-1.123745837,-0.118888096,-0.462741362,FALSE
3/21/1999 12:00,1999,3,21,0.796290011,0.694996124,0.572746757,0.144210682,0.987574239,0.936038734,0.820274672,-1.13508221,-0.11152362,-0.67218646,FALSE
3/28/1999 12:00,1999,3,28,0.794834842,0.680920667,0.560082019,0.217651895,0.986814756,0.945320431,0.834106157,-1.182798947,0.044848191,-0.662443601,FALSE
4/4/1999 12:00,1999,4,4,0.800769131,0.685145961,0.558397569,0.212026416,0.987953477,0.951330801,0.827114007,-1.182369955,0.077264129,-0.670718551,FALSE
4/11/1999 12:00,1999,4,11,0.795198767,0.679239449,0.547139479,0.278125452,0.983778439,0.945261306,0.829247819,-1.184633383,0.198432813,-0.640953632,FALSE
4/18/1999 12:00,1999,4,18,0.787928752,0.671100132,0.533100468,0.329294271,0.982261359,0.940340218,0.831429971,-1.175839303,0.270892412,-0.598502639,FALSE
4/25/1999 12:00,1999,4,25,0.78369603,0.662377729,0.513146974,0.396043763,0.98339868,0.945975168,0.841459294,-1.18225667,0.373531099,-0.572322669,FALSE
5/2/1999 12:00,1999,5,2,0.783431898,0.658450333,0.498517324,0.45170039,0.983777923,0.953125779,0.847019655,-1.160977405,0.432058917,-0.536218016,FALSE
5/9/1999 12:00,1999,5,9,0.785386111,0.656759641,0.495694116,0.4712056,0.985674827,0.950879369,0.83654294,-1.087256953,0.437138499,-0.530640177,FALSE
5/16/1999 12:00,1999,5,16,0.777208864,0.63736022,0.465699791,0.587323643,0.984536648,0.957657298,0.839599487,-1.051947304,0.555261482,-0.475552356,FALSE
5/23/1999 12:00,1999,5,23,0.764260807,0.611824305,0.417230156,0.726312979,0.98643411,0.958406246,0.847459964,-1.002572904,0.711808126,-0.418068036,FALSE
5/30/1999 12:00,1999,5,30,0.752460824,0.595330672,0.370427261,0.846263301,0.98643411,0.955024156,0.844545165,-0.954041365,0.853675072,-0.371749544,FALSE
6/6/1999 12:00,1999,6,6,0.731171133,0.553534558,0.314108992,0.999416399,0.98567514,0.951623123,0.844908352,-0.910629713,1.057085152,-0.311144661,FALSE
6/13/1999 12:00,1999,6,13,0.692505678,0.509837298,0.261192549,1.186045314,0.984536304,0.950116624,0.83690107,-0.839144888,1.26888066,-0.253184559,FALSE
6/20/1999 12:00,1999,6,20,0.646308419,0.452187854,0.196359332,1.396433032,0.986433221,0.947099947,0.811318745,-0.770809126,1.462289625,-0.209705327,FALSE
6/27/1999 12:00,1999,6,27,0.61725535,0.417806917,0.165421393,1.54412774,0.983023568,0.934219149,0.791039997,-0.709072002,1.570246952,-0.167324558,FALSE
7/4/1999 12:00,1999,7,4,0.594065202,0.400731889,0.14782892,1.686084215,0.970891325,0.912386448,0.768247783,-0.624818055,1.68620649,-0.115684756,TRUE
7/11/1999 12:00,1999,7,11,0.579227378,0.390663598,0.1296737,1.832892692,0.95742764,0.888970907,0.737544706,-0.502857966,1.813467332,-0.086282627,FALSE
7/18/1999 12:00,1999,7,18,0.555431061,0.363780128,0.110751981,2.046451733,0.924799546,0.83722556,0.693354876,-0.281869952,2.022730336,-0.030223029,FALSE
7/25/1999 12:00,1999,7,25,0.540008447,0.341944884,0.10018062,2.199799092,0.886335101,0.798357473,0.657574427,-0.054329127,2.188230994,0.01368612,FALSE
8/1/1999 12:00,1999,8,1,0.518435599,0.318448331,0.088218165,2.340463625,0.825293824,0.7434955,0.609398769,0.30499975,2.353363246,0.074491188,FALSE
8/8/1999 12:00,1999,8,8,0.485403416,0.2849112,0.081549658,2.564431737,0.766262681,0.693006131,0.563282608,0.745564305,2.653257556,0.137383058,FALSE
8/15/1999 12:00,1999,8,15,0.468871334,0.252966927,0.077380925,2.699520037,0.740800575,0.666467028,0.533796471,1.006633024,2.811481819,0.190434084,FALSE
8/22/1999 12:00,1999,8,22,0.457679318,0.236453787,0.07377723,2.783944649,0.716588896,0.626655546,0.508422215,1.268935972,2.89959684,0.229670083,FALSE
8/29/1999 12:00,1999,8,29,0.448133096,0.221315226,0.070733547,2.868826185,0.721284761,0.626824097,0.513019642,1.259941253,2.979245389,0.272614595,FALSE
9/5/1999 12:00,1999,9,5,0.430992897,0.201982499,0.066860579,2.984188369,0.709048083,0.608270926,0.498582344,1.452050382,3.156670762,0.327832263,FALSE
9/12/1999 12:00,1999,9,12,0.415294613,0.177065346,0.063543206,3.068204179,0.700043625,0.597466496,0.4805236,1.523884152,3.245117062,0.36778204,FALSE
9/19/1999 12:00,1999,9,19,0.398473455,0.158003813,0.059114172,3.142121773,0.701869,0.596709479,0.464316809,1.530418594,3.323604884,0.425413791,FALSE
9/26/1999 12:00,1999,9,26,0.3894325,0.144837346,0.058281505,3.128893152,0.709693849,0.599716786,0.45960658,1.509369381,3.324209275,0.452719756,FALSE
10/3/1999 12:00,1999,10,3,0.370360103,0.129478012,0.05773277,3.162460408,0.681456857,0.578906219,0.445547567,1.54268482,3.396608642,0.495903117,FALSE
10/10/1999 12:00,1999,10,10,0.355731434,0.117692745,0.055792609,3.141818804,0.674803223,0.558093954,0.435104736,1.509254078,3.415735001,0.518383788,FALSE
10/17/1999 12:00,1999,10,17,0.339762239,0.109866957,0.049704881,3.01602498,0.686280107,0.555533847,0.443022634,1.20724099,3.280843981,0.556771961,FALSE
10/24/1999 12:00,1999,10,24,0.320649333,0.106808719,0.048874185,2.863492905,0.774554663,0.589997897,0.434177118,0.738955439,3.191498294,0.589929423,FALSE
10/31/1999 12:00,1999,10,31,0.308194035,0.107358986,0.046374433,2.664563175,0.86023019,0.724121278,0.448047698,0.338973615,3.027912687,0.588266332,FALSE
11/7/1999 12:00,1999,11,7,0.32986095,0.110415607,0.043892879,2.511659679,0.94327558,0.784247577,0.591568944,-0.034962302,2.878845087,0.619115142,FALSE
11/14/1999 12:00,1999,11,14,0.394727869,0.128797016,0.056667307,2.341862535,0.978866877,0.851649776,0.668886906,-0.338667828,2.724343496,0.626573786,FALSE
11/21/1999 12:00,1999,11,21,0.436571383,0.166115365,0.071369316,2.218134557,0.973592454,0.885328017,0.703135983,-0.508026972,2.605029427,0.621730465,FALSE
11/28/1999 12:00,1999,11,28,0.462350019,0.236216591,0.089171949,2.085957534,0.973530468,0.89540368,0.737117414,-0.634998472,2.447192883,0.655347819,FALSE
12/5/1999 12:00,1999,12,5,0.478116037,0.338622526,0.127147451,1.912660909,0.966717869,0.899350911,0.754672072,-0.726626612,2.225936483,0.680473431,FALSE
12/12/1999 12:00,1999,12,12,0.51896964,0.393022477,0.241485634,1.633929458,0.964453054,0.892161446,0.764426387,-0.797724092,1.895516184,0.547029798,FALSE
12/19/1999 12:00,1999,12,19,0.607442475,0.472269948,0.36217212,1.22412956,0.963693536,0.864793053,0.744796826,-0.782460377,1.360298532,0.398538026,FALSE
